Guid,Title,OtherTitle,Color,ReleaseYear,Duration,Mode,Comment,Published,CreatedOn,CreatedBy,UpdatedOn,UpdatedBy
bb273bc9-7a5e-4526-bf92-11e6f199600b,Babes in Bagdad,,C,1952,79,L,I'm not sure of the origin.,True,,,,
bb304dd2-23cf-4da6-9dd9-4af3088fdbc6,Papageno,,BW,1935,11,A,,True,,,,
bb33bd9c-e157-455d-a16b-bb3c257a70b4,Freedom Deal: The Story of Lucky,,C,2013,25,L,The ghosts that are unleashed are similar to the krasue,True,,,,
bb35080e-c7b3-48bf-92a1-f204cf0b72df,The Pied Piper of Hamelin,,C,1970,17,A,The year given at the link is 1969.,True,,,,
bb37f4ac-feef-4973-9ea3-50c3649782a1,Are You Cinderella?,,C,2000,20,L,https://vimeo.com/207217189,True,,,,
bb3d04ae-8ebc-4c54-a617-f244277e7d88,Gwai ma kwong seung kuk,Fantasia,C,2004,103,L,,True,,,,
bb801f01-589c-4712-a398-775f72b3214f,Intervention: Cinderella,,C,2011,7,L,"All of Cinderella's friends and family (Fairy Godmother, Aladdin, Evil Stepmother, Snow White, Prince Charming, Grumpy, Marcus) are concerned that she is a sex addict, and they host an Intervention to try to 'save' her. ",True,,,,
bb8db5c9-d30e-4942-8de2-f56a27db0a7a,Spinnolio,,C,1977,10,A,,True,,,,
bb903786-b43b-47d2-a512-10eea7d1c559,Les nouvelles aventures d'Aladin,The New Adventures of Aladdin,C,2015,107,L,,True,,,,
bbcbdf31-6b61-4501-926c-95507844d720,Cinderella? Cinderella?,Alvin & the Chipmunks; The Chipmunks Go to the Movies,C,1986,30,A,,True,,,,
bbceb2fd-8013-4387-86ee-b389387c0470,Red,,C,2012,,A,From FTFBD,True,,,,
bbcf4a2c-44b2-4e9e-b1d7-c59d2a0b17a5,The Spiderwick Chronicles,,C,2008,96,L,,True,,,,
bbd1f1f0-aa32-42cf-9436-67aeb66a1c6a,The Pied Piper of Hamelin,,C,1981,30,A,,True,,,,
bbd40200-3472-423a-bdbb-f2412fbd6f6a,"Ilsa, Harem Keeper of the Oil Sheiks",,C,1976,85,L,I'm not sure of the origin.,True,,,,
bbec1663-851a-4d00-a26d-886886968b46,Peter und der Wolf,,C,1973,,A,,True,,,,
bc105be9-8164-4eaf-85a8-d604772451a8,Belle's Tales of Friendship,Beauty and the Beast: Belle's Tales of Friendship,C,1999,70,M,,True,,,,
bc171eea-d8f6-435f-b5cd-aade95b269db,Frau Holle,Mother Holly,C,1954,90,L,,True,,,,
bc210cf7-efd6-41f7-88d9-d0bea17d44e7,Binbir gece masallari,The 1001 Nights,C,1972,,L,,True,,,,
bc21deb9-fc02-43fc-9d40-11f6fa159305,Tom's Midnight Garden,,C,1999,107,L,,True,,,,
bc254668-8d95-4374-9854-9298ac5c34ca,Noveyshie priklyucheniya Buratino,The New Adventures of Buratino,C,1997,208,L,,True,,,,
bc33c0a9-122a-4595-9f75-ba57ce618407,The Little Tinker,Fractured Fairy Tales,C,1962,1962,A,I'm not sure of the origin.,True,,,,
bc40d213-cded-413e-9b8f-64a369f1fb98,Cinderella,,C,2017,26,L,,True,,,,
bc4cadc8-7084-45b2-8c53-61a1875254d1,Arabela se vrací,Arabela Returns,C,1993,30,L,Not sure of origins...,True,,,,
bc5a1e55-6f5f-4d87-9700-82a35274e6ef,The Rouge Shoes,,BW,2004,74,L,,True,,,,
bc778cba-45cb-4d5b-9bc7-92f28effbb35,Qamar el-Zaman,"Kamar el-zaman, Time Moon",C,1976,,L,"IMDb spells the film name and the director's name differently, and suggests and English translation of the title (Time Moon). Colour and mode are missing.
AM: appears to be colour/live: https://www.musicman.com/00pic/11642.html",True,,,,
bc7f8ce7-3dc7-4924-8046-1b27a7f22ca1,Love Me Tonight,,BW,1932,104,L,,True,,,,
bc89b8f3-7be6-4c4c-9f86-51f8d3a58fd0,Bluebeard,,C,2009,120,L,"I can't find any additional information about this film.
https://www.cinemaclock.com/films/bluebeard-2010
https://en.tv36.com/movie/mo00067888.html 
https://www.imdb.com/title/tt5924170/?ref_=nm_flmg_prd_1",True,,,,
bca93684-3b25-4b3e-ae27-8e3581cfb70b,Lamb,,C,2021,106,L,,True,,,,
bcab2f56-08db-4224-9e51-74cbca7266d1,The Princess Bride,,C,1987,98,L,,True,,,,
bcc375d4-c7f1-46d3-a1e6-7b86a8eda154,Jason and the Argonauts,,C,2000,180,L,,True,,,,
bcc79717-ac95-4b6b-9782-ee341e90ab1e,The Winter Witch,,C,2022,82,L,,True,,,,
bcdbd2a1-453d-4942-b045-f8e4fe89f5ae,Rusalka,Mermaid,C,1997,10,A,I'm not sure of the origin.,True,,,,
bce418eb-c85c-4d05-8504-5159eda2e470,The Water Babies,,C,1978,92,A,,True,,,,
bcee57fc-dd35-4b58-be49-b6a4debc5caf,The Stowaway,,C,1981,23,L,,True,,,,
bcf93944-5cd4-4177-ad6f-1d7babcdbe3b,Into the West,,C,1992,97,L,Not sure of origin...,True,,,,
bd0547c5-4f52-4df9-83bc-22bac60b5bb4,Sinbad: The Battle of the Dark Knights,,C,1998,90,L,https://letterboxd.com/film/sinbad-the-battle-of-the-dark-knights/,True,,,,
bd111894-7a1c-4ff4-8ab0-f331c8463638,Charlie and the Chocolate Factory,,C,2005,115,L,,True,,,,
bd142876-84f9-4989-971d-961742852244,The Pied Piper of Hamelin,,BW,1913,,U,I'm not sure of the mode.,True,,,,
bd2531bf-7de3-4e62-9b0a-8dea1dece676,Der Froschkönig,The Frog King,C,2008,59,L,,True,,,,
bd27d5b5-af6e-4a41-b12a-fe41f20e9ea8,Pil,Pil's Adventures,C,2021,89,A,"https://ca.news.yahoo.com/how-pils-adventures-shrek-like-fun-experience-040126242.html ",True,,,,
bd284b06-205e-4292-99dd-1c532a844ffb,Skazka o Soldate,The Tale about the Soldier,C,1948,20,A,"I'm not sure of the origin. According to the link I've included, it is based on a Russian folktale, but I don't know its title and Googling is proving fruitless.",True,,,,
bd29a8a5-cf4e-4892-bc80-3d4a82550ed5,Maleficent: Mistress of Evil,,C,2019,119,L,,True,,,,
bd49552b-33a4-4911-b856-74916787b724,Into the Woods,,C,2014,125,L,,True,,,,
bd4f9bb3-7db0-4bf9-855d-cace666ce8bf,Die goldene Gans,The Golden Goose,BW,1953,81,L,,True,,,,
bd513d15-045c-44d0-b0f5-e508dc3fa39b,Pretty in Pink,,C,1986,96,L,,True,,,,
bd54f808-d66f-4aaa-9be8-d51f5d9b01d6,Die Diebin von Bagdad,The Thief of Baghdad,BW,1952,91,L,Director Karel Lamac (credited as Carl Lamac),True,,,,
bd5b2df2-7685-45bb-813f-bb848329acf5,Char Darvesh,Merchant of Arabia,BW,1933,,U,"Origin: The Tale of Four Dervishes, similar to Thousand and One Nights
https://en.wikipedia.org/wiki/The_Tale_of_the_Four_Dervishes",True,,,,
bd5f5ac6-e0b1-40a1-838d-637088b0110a,The Slipper and the Rose,The Slipper and the Rose: The Story of Cinderella,C,1976,127,L,,True,,,,
bd64c0dc-d98b-40b4-a437-85d0c9c042cb,Santa Claus,Santa Claus vs. The Devil,C,1959,94,L,Included because Merlin is a protagonist,True,,,,
bd70b36c-424a-4029-9170-6d1a0f3cab04,Happily N'Ever After,,C,2006,75,A,,True,,,,
bd7923be-a306-436c-a037-6d652c5f23ba,The Sandman,,C,1991,10,A,https://letterboxd.com/film/the-sandman/,True,,,,
bd85ff0f-ea96-486b-b8fe-8160063ac928,Kojiki monogatari dai nihen: Yamatano-orochi taiji,The Legend of the Dragon,C,1956,,A,,True,,,,
bdad6d5f-1768-41c6-90c9-92a9f0e4a9c3,The Pied Piper of Hützovina,,C,2007,65,L,,True,,,,
bdc09e26-8f73-46bb-a52f-e2de880bbc49,The North Wind and the Sun,,C,1972,2,A,,True,,,,
bdc42759-e4fd-400f-8772-87e805788f39,How to Train Your Dragon,,C,2010,98,A,,True,,,,
bdcd032e-b073-46b2-ba80-abe007d4871f,Die Blechtrommel,The Tin Drum,M,1979,142,L,,True,,,,
bdd8a342-4092-4ef0-852c-bd37219f368e,The Cabin in the Woods,,C,2012,95,L,,True,,,,
bddf1472-04e2-4071-be16-f7f01601610a,Gyeonu Jiknyeo,"Gyeonwoo jingnyeo, Altair Vega",BW,1960,,L,Director listed on IMDB as Jong-Hua Ahn,True,,,,
bdee92df-9257-42cc-84a7-0690e6b9ef7b,Nihon-ichi Momotarô,,BW,1925,11,A,,True,,,,
be03e49b-468d-4430-b493-ed5fa25f0b27,Bluebeard,,BW,1909,,L,The IMDb entry for this film does not indicate if it is live or animated.,True,,,,
be0ae145-b5b9-4ce3-80d0-7a257902911a,Gul Sanovar,,BW,1928,,U,"https://en.wikipedia.org/wiki/What_the_Rose_did_to_the_Cypress
The tale of a princess who challenges her suitors with deadly riddles is similar to the story of Turandot. As such, it belongs in a series of folktales involving riddles",True,,,,
be0e04a5-e08c-42e7-bd67-3ca893b7b939,Das Häßliche junge Entlein,The Ugly Duckling,C,1982,15,A,"https://letterboxd.com/film/das-hassliche-junge-entlein/crew/
https://www.defa-stiftung.de/filme/filme-suchen/das-haessliche-junge-entlein/",True,,,,
be0f519a-86e3-45e9-88b8-ce7659787eac,The Enchanted Fly,Fractured Fairy Tales,C,1961,4,A,I'm not sure of the origin of this short.,True,,,,
be155bf7-a654-427f-b233-9efecd977303,Pinocchio,,C,2009,11,L,,True,,,,
be19948c-1f7c-4449-a8f3-c9245862b0cd,Vasya Buslik i ego druzya,Vasya Buslik and his friends; Вася Буслик и его друзья,C,1973,8,A,"https://www.youtube.com/watch?v=h3WpLYCzfsM
https://www.youtube.com/watch?v=bl6rbvSHppY
",True,,,,
be1e482c-b4a0-45d4-a0e3-72c1cc337fd4,Aliens,,C,1986,137,L,"Walter Rankin, Grimm Pictures",True,,,,
be22bed9-2740-4063-90a3-185084901a3b,Der Student von Prag,"The Student of Prague, The Man Who Cheated Life",BW,1926,110,L,not sure of origin...,True,,,,
be25d739-408c-47f8-8d06-ab9325061e11,La Reine Cruelle et le Montreur de Fabulo,The Cruel Queen and the Showman of Story,C,2000,,A,,True,,,,
be30f36e-e928-4ee2-9857-2c5c51297592,Le Roman de Renard,"The Story of the Fox, The Tale of the Fox",BW,1930,65,M,I'm not sure of the origin.,True,,,,
be358845-af9b-4756-a6a7-906f11f33275,The Sun Devil and the Princess,,C,2014,30,L,https://www.mandy-amano.com/sundevil,True,,,,
be39a969-c484-4b0f-9765-631429492f34,Turlis Abenteuer,"Pinocchio, The Adventures of Turli, Pinocchio's Adventures",C,1967,75,L,,True,,,,
be415ff6-9056-4e56-9a4d-089df531cf47,Cinderella and the Magic Slipper,,BW,1917,,L,"IMDb lists the director's last name as ""McConell"" but I can't find any other info about him. I've listed it as it is in the Enchanted Screen. I'm also not sure of the mode.",True,,,,
be4188b2-e5f8-4694-ab5f-da61c84b38ee,The Mad Hatter,,C,2021,90,L,,True,,,,
be5e67a2-d9fb-411f-83e8-680ac4dded16,Brüderchen und Schwesterchen,"Simsala Grimm - Die Märchen der Brüder Grimm, Brother and Sister, The Fairy Tales of the Brothers Grimm",C,1999,25,A,,True,,,,
be62a0f8-3230-4b89-968c-d8ebae3e6eb4,Alice in Wonderland: What's the Matter with Hatter?,,C,2007,47,A,,True,,,,
be75b64c-b47c-46eb-bfcc-c83017b2bd8c,The Emperor's New Groove,,C,2000,78,A,,True,,,,
be780fce-53f7-4b0a-8121-969ff9f45b30,Neberte nám princeznú,Let the Princess Stay with Us,C,1981,55,L,https://en.wikipedia.org/wiki/Neberte_n%C3%A1m_princezn%C3%BA,True,,,,
be96ff65-cbb2-49fb-941e-2d4a09099b54,Tayna pechati drakona,"Iron Mask, Viy 2: Journey to China",C,2019,120,L,"Loosely based on the Nikolai Gogol story,Viy.",True,,,,
bea419de-9cfe-473b-b9b1-ce8e87d1cfb3,Mean Girls,,C,2004,97,L,,True,,,,
bea624bd-6b30-4e5c-8c0d-7aeecb6a6a56,La Fontaine marveilleuse,The Marvelous Fountain,BW,1908,,L,Not sure of origin...,True,,,,
bea8b07c-40f1-4eca-9854-d28dfdf31882,Kirikou et les hommes et les femmes,Kirikou and the Men and Women,C,2012,88,A,I'm not sure of the origin.,True,,,,
beb1fdf5-b7d8-49d2-aa63-2dc6e74753e7,Flora,,C,1989,1,A,I'm nor sure of the origin.,True,,,,
beb85c28-c3d7-43e5-93d3-1836c0f84579,Fyrtøjet,"The Tinderbox, Magic Lighter",C,1946,71,A,,True,,,,
bebdb31d-9bd2-4782-a635-1dd6d7eba7de,Cổ tích Việt Nam 16,Vietnamese Fairy Tales 16,C,2004,,L,"https://pnfilm.com.vn/ 

Origin(s): Binh and Dinh (https://vietnamesefairytales.blogspot.com/2017/04/vn-fairy-tale-142.html) 
Van Lich coin: https://talesmythology.blogspot.com/2018/09/v46.html?spref=pi 

https://vi.wikipedia.org/wiki/C%E1%BB%95_t%C3%ADch_Vi%E1%BB%87t_Nam_(phim)
",True,,,,
bec52a95-9760-4038-b9bd-bfa57db65428,The Youth Who Wanted to Shiver,,C,1978,10,A,"https://www.acmi.net.au/works/97721--the-youth-who-wanted-to-shiver/
",True,,,,
becc8267-bd26-47c1-b49a-e9d718f4448d,Kresadlo,,C,1988,17,A,,True,,,,
bed78c13-a3cc-4936-8792-bb93128fe6dd,Peter and the Wolf,,C,2013,5,L,,True,,,,
beef1c40-ca68-42f8-8059-06d6c13e87e2,Janghwa Hongryeon jeon,"Janghwa Hongryeonjeon, The Story of Jang-Hwa and Hong-Ryeon",BW,1924,115,L,,True,,,,
bef33899-17e8-4407-8daa-b193d549b0b4,Cinderella,,BW,2009,,L,,True,,,,
bef503d8-ac44-46b9-8029-fe55e7d9985e,The Prince and the Showgirl,,C,1937,115,L,,True,,,,
bef845d0-38f2-4902-983c-6d4fea3e5fad,Jabberwocky,,C,2009,3,L,,True,,,,
bf025831-e09b-4361-ac61-83df92495615,Koza-Dereza,"Dereza the Goat, Goat-Dereza, Коза Дереза",C,1995,8,A,,True,,,,
bf03cb66-529e-434b-8ce9-cbcdfccd3660,Boa Noite Cinderela,"Goodnight, Cinderella",C,2014,30,L,"https://vimeo.com/ondemand/boanoitecinderela

https://letterboxd.com/film/goodnight-cinderella/
https://www.facebook.com/goodnightcinderella/about/
https://www.themoviedb.org/movie/267491-boa-noite-cinderela
https://agencia.curtas.pt/films/show/357
https://www.semainedelacritique.com/en/edition/2014/movie/boa-noite-cinderela
https://www.filmaffinity.com/ie/film892285.html",True,,,,
bf0efda5-8eed-4694-838c-e289189c3d7a,Guillermo del Toro's Pinocchio,Pinocchio,C,2022,117,A,,True,,,,
bf1f54d0-a9bd-4141-8037-555d6c89a51e,Osenniy podarok fey,"Fairies' Autumn Gift, Осенний подарок фей",C,1984,76,L,"https://letterboxd.com/film/fairies-autumn-gift/
It says it’s based on HCA tales, but doesn’t specify which one(s)
",True,,,,
bf306582-60f8-4d7f-85eb-8942671e77f6,Cenerentola,A Modern Cinderella,BW,1913,4,L,"The IMDb entry does not indicate the film's mode.
(AM) found a YouTube video, it's live
https://letterboxd.com/film/cinderella-1913/
",True,,,,
bf340618-bc9a-441c-b7d7-7cb4e7a4f22f,Rabbit Ears: The Firebird,,C,1994,38,A,"Russian legend
http://www.rabbitears.com/products/34219-the-firebird.html",True,,,,
bf37bc27-6150-4c92-8c64-79e06d4cec3a,Alice's Little Parade,"Alice Comedies, Alice in Cartoonland",BW,1926,7,M,,True,,,,
bf3bed4f-1be9-4e4f-868b-26f397021056,Makarony Smerti ili Oshibka Professora Bugensberga,,C,1992,4,A,Unfinished due to budget constraints,True,,,,
bf3cedd1-473d-4b07-ac2e-9e0b03124449,Jack and the Beanstalk,,BW,1917,100,L,,True,,,,
bf563901-ff9d-4920-9d80-c8ce21fe2abd,3 Three Little Pigs,,C,2008,30,L,,True,,,,
bf6d41fe-f321-4f96-a1ff-223e005ed56c,Das Haus der schlafenden Schönen,House of the Sleeping Beauties,C,2006,99,L,,True,,,,
bf6feeda-e234-4e4c-9a86-b3709a733bb3,Hu Yuan,"The Fox Spirit Romance, 狐缘",C,1986,,L,I'm not sure of the origin.,True,,,,
bf70eb6b-536d-4669-82c0-d5066059ea8a,Le monde vivant,The Living World,C,2003,70,L,"https://www.arthousestreet.com/top-100s/fairy-tales-2 ",True,,,,
bf7232f9-e078-47d9-aca3-4661f1495eb1,Savva. Serdtse voina,"A Warrior's Tail, Hero Quest",C,2015,85,A,,True,,,,
bf7cb01f-95e7-4528-9b94-224b291fcb4a,Lo Lem Hè Phô,"Street Cinderella, Lọ Lem Hè Phố",C,2004,117,L,"Tess Do, ""Bar Girls and Street Cinderella: Women, Sex and Prostitution in Le Hoang's Commercial Films,"" Asian Studies Review June 2006",True,,,,
bf855b96-c3dc-499f-84ec-ecf2b1145b46,"В синем море, в белой пене...","In the blue sea, in the white foam...; V sinem more, v beloy pene ...",C,1984,8,A,https://www.youtube.com/watch?v=efeWT1Eu2Rc,True,,,,
bfa88084-89dc-4dc0-a107-344feca484a0,青蛙王子历险记,Frog Prince Adventures,C,2019,82,A,"IMDB page isn't very full, but found info elsewhere:
https://www.google.com/search?client=firefox-b-d&q=frog+prince+adventures+2019+china
https://m.the-numbers.com/movie/Frog-Prince-Adventures-(China)(2019)",True,,,,
bfaed393-9a9f-44bb-8ca6-a27838e59756,The Secret Kingdom,,C,2023,98,L,,True,,,,
bfb820fc-4ff7-4870-a903-3e72b47fe279,The Pied Piper (Silly Symphonies),,C,1933,7,A,,True,,,,
bfc2999e-056d-4142-b993-758108c30fdb,The Sleeping Beauty of East Finchley,,C,2010,50,L,https://www.cfmdc.org/film/3532,True,,,,
bfcdcbf9-572d-456f-8a38-cd7ee59ec607,Moonrise Kingdom,,C,2012,94,L,"http://www.koreascience.or.kr/article/ArticleFullRecord.jsp?cn=MHONBU_2016_s43_343
",True,,,,
bff1ab8d-e424-4296-bcd5-4763bd95ec56,Jack the Giant Killer,,C,1962,94,L,,True,,,,
bff5c4d7-a6ff-4d0d-9a89-c8d025394788,Iznogoud,Iznogoud - Caliph Instead of the Caliph; The Iznogoud,C,2005,95,L,,True,,,,
c00d887c-b860-4af4-9c76-0554ee74ffda,Tommelise,Thumbelina,C,1984,28,A,,True,,,,
c013a6aa-7358-4dc6-ad6a-34c2298ac81d,Sleeping Beauty,,C,1992,26,A,,True,,,,
c01ffbc5-0f18-48cc-9113-715160e4ee4f,Kapitoshka,Капітошка,C,1980,8,A,"ttps://www.youtube.com/watch?v=ayuK_ZurQ20
https://www.youtube.com/watch?v=EGzTvRQLtYU
https://www.youtube.com/watch?v=No50e_zX8DQ
",True,,,,
c055fe89-1315-4cc7-a690-5595b0b74396,Tichý týden v dome,A Quiet Week in the House,C,1969,20,A,I'm not sure of the origin.,True,,,,
c05bae81-e789-494a-95ee-5d2ff9aed57b,Little Claus & Big Claus,,C,2005,22,L,From FTFBD,True,,,,
c05bba98-a833-4f16-b261-ef037cc92faa,Zhuo yao ji,Monster Hunt,C,2015,117,M,,True,,,,
c05e6814-e925-433e-a3b5-c7983a31e117,Blanca Nieves y sus 7 amantes,Snow White and her Seven Lovers,C,1980,95,L,,True,,,,
c06285bf-6be6-4681-88a7-6f6cd2190745,Red,,C,2006,3,U,,True,,,,
c06887af-2a3d-4b5d-b9cb-bdd3a853a65b,Snezhnaya koroleva,The Snow Queen,C,1957,74,A,OK PG,True,,,,
c06d3eca-4ae0-4df9-a8bd-07f8a2e417b8,Eragon,,C,2006,104,L,"Based on a book by the same title, written by Christopher Paolini",True,,,,
c081b313-486b-4f15-a49f-07c112a8177b,Der Meisterdieb,The Master Thief,BW,1958,55,L,,True,,,,
c0869ab6-a2e4-4268-a308-4d26e839a4af,Popeye the Sailor Meets Aladdin and his Wonderful Lamp,Aladdin and His Wonderful Lamp,C,1939,22,A,,True,,,,
c0a448f7-7481-4aab-bfee-f768fadab5cd,Princezna ze mlejna 2,"The Watermill Princess 2, Princess from the Mill 2",C,2000,110,L,"I'm not sure of the origin.
AM: A Czech fairy tale, but not sure of an ATU",True,,,,
c0a4fabd-e0c7-463f-8687-98294be776a7,Gegege no Kitarō: Yōkai Daisensō,GeGeGe no Kitarō: The Great Yōkai War,C,1986,39,A,"https://www.animenewsnetwork.com/encyclopedia/anime.php?id=3857
https://gegegenokitaro.fandom.com/wiki/GeGeGe_no_Kitaro:_Yokai_Dai-Senso

Based on Shigeru Mizuki’s manga and anime franchise GeGeGe no Kitaro
Features the yokai, demons/supernatural beings in Japanese folklore",True,,,,
c0afa4d2-b632-4168-987d-9a14c4681c2c,Lizzie Breaks Into the Harem,,BW,1915,,U,I'm not sure of the origin.,True,,,,
c0b32dcd-5190-4c12-bb74-3e53d754f51b,Skazka skazok,"The Little Grey Wolf Will Come, Tale of Tales",C,1979,29,A,"I'm not sure of the origin.
Yuriy Norshteyn credited as Yuri Norstein.",True,,,,
c0b579e9-5672-4186-90d0-40b8326982f5,Bremenskie muzykanty,"Bremenskie Muzykanty & Co, Бременские музыканты & Co, The Musicians from Bremen",C,2001,90,L,https://letterboxd.com/film/the-musicians-from-bremen/,True,,,,
c0c30701-5444-45db-9b76-595ec8f2b304,Kidnapping Mulan,,C,2019,,L,,True,,,,
c0cc43a2-3433-4f9f-8d5a-10b4a14cc030,Curse of the Crystal Eye,,C,1991,73,L,,True,,,,
c0d2789c-815d-417c-b6d4-b51843c28fd6,Zakliata jaskyna,The Enchanted Cave,C,2022,98,L,https://www.themoviedb.org/movie/983985-zakliata-jasky-a,True,,,,
c0e74bf3-d18c-4ec4-bf47-f5621628ddb5,Vasilisa the Lazy,Лентяйка Василиса,C,2018,13,A,https://vimeo.com/401719116,True,,,,
c0ee2902-3147-4c40-b179-dcc79ba95e65,Kosar-bogatyr,Mower-Hero; Косарь-богатырь,C,1976,10,A,"https://www.youtube.com/watch?v=O05eddckjXo
https://www.youtube.com/watch?v=FYBakEyXElk
https://www.youtube.com/watch?v=PxEKAVv6i0I
https://www.youtube.com/watch?v=WmxjiFx_s-M ",True,,,,
c104e578-04b6-43b1-89cb-bb236028c4a9,Pinocchio's People,,C,2006,,L,https://www.youtube.com/watch?v=Fogq5wCe0Fc,True,,,,
c11682be-1086-4e8e-8e82-bfe42caf9627,The Ugly Almond Duckling,Fractured Fairy Tales,C,1962,4,A,,True,,,,
c117d84c-6804-4c8e-9055-60bfbe62c9b0,La Caperucita y sus tres amigos,"Little Red Riding Hood and Her Three Friends, Little Red Riding Hood and Her Friends",C,1961,90,L,,True,,,,
c11cc538-ea39-4492-b31e-545c5702b73c,Desirella,,C,2004,11,A,"""Living in a fairy tale, old Desirella gets a pair of magical shoes that make her young, in a attempt to achieve transcendency.""
https://vimeo.com/10451415
https://letterboxd.com/film/desirella/
",True,,,,
c12b9e1d-ea78-44f7-8802-3538fe7afd95,Raggedy Ann and Raggedy Andy,,C,1941,17,A,not sure of origin...,True,,,,
c14d52a4-f603-4852-acf7-0f11256b11da,O Grilo Feliz,The Happy Cricket from the Amazon,C,2001,82,A,,True,,,,
c15b960f-a88c-4da2-b83a-6957f99481a2,The Peter Pan Syndrome,,C,2019,4,L,https://vimeo.com/318428006,True,,,,
c15cef91-96e2-41aa-bd26-6c3411c5fcb7,Pied Piper,,C,2013,113,L,,True,,,,
c15e5233-6154-48a3-82f1-bd1102ab8d54,Red,,C,2012,,L,,True,,,,
c1616040-bfbd-4baf-ab37-2e6d97450d6e,Veneno para las hadas,"Poison for the Fairies, The Evil Fairies",C,1986,90,L,,True,,,,
c17505ee-5d65-4e07-bbf5-a27b63758088,Cổ tích Việt Nam 13,Vietnamese Fairy Tales 13,C,2002,,L,"https://pnfilm.com.vn/ 

Origin(s): Tam and Cam – Cinderella (ATU 510A), https://vietnamesefairytales.blogspot.com/2017/03/vn-fairy-tale-1.html 

https://vi.wikipedia.org/wiki/C%E1%BB%95_t%C3%ADch_Vi%E1%BB%87t_Nam_(phim)
",True,,,,
c175c3ae-c0ce-41fb-9c40-9b75d21827db,Le chat du rabbin,The Rabbi's Cat,C,2011,100,A,,True,,,,
c19424d6-f20a-4f70-b608-34a832e68e5a,Wish Dragon,,C,2021,98,A,,True,,,,
c19cb81c-8224-42c5-9fbc-1a85b1d8dc4c,Il Ladro di Bagdad,The Thief of Baghdad,C,1961,100,L,,True,,,,
c1a6d58f-d883-4571-b957-1ae84539f270,Onibaba,The Witch,BW,1964,103,L,From David Butler's Fantasy Cinema,True,,,,
c1b4c074-7964-493a-9a85-965a70a209a4,Felix the Cat in Blunderland,,BW,1926,6,A,https://www.bcdb.com/cartoon/23254-Felix-In-Blunderland,True,,,,
c1b6cc52-0c20-40f1-bce6-07eb4addf7bb,Urashima Tarô,,C,2017,14,A,http://sans-soucis-prod.com/urashima-taro/,True,,,,
c1c15a01-5a66-4943-8da1-da4fc654e0c4,Mga kwento ni Lola Basyang,,C,1985,,L,"Film includes three stories:
""Nahihimbing na Kagandahan"" (Sleeping Beauty) 
""Zombies""
""Querubin: Maria Leonora Theresa""",True,,,,
c1c4a093-c66b-4f6b-a1c2-baa2a58ba5c4,Pinocchio,,C,1993,49,A,"IMDB lists the release year as 1992. ",True,,,,
c1cabdd2-a1b5-4529-a082-7fffa7396a91,Smooch,,C,2011,102,L,,True,,,,
c1cc89fd-166c-4479-bb9f-326832a47b47,Arabian Adventure,,C,1979,98,L,,True,,,,
c1e22df7-a89b-486c-a7e1-5dca3a3bf27c,Prikliucheniia Buratino,"The Adventures of Buratino, Priklyucheniya Buratino, Приключения Буратино",C,1976,130,A,,True,,,,
c210f0c3-f041-4339-afbf-5707a881801b,Bear Feat,"Looney Tunes Golden Collection, Vol. 6",C,1949,7,A,"From Jack Zipes' donation, box 7",True,,,,
c2180b40-d03b-4198-8bcf-3388de135aea,Barbe bleue,Bluebeard,C,2009,80,L,,True,,,,
c2265406-ad31-42b4-aa7e-8b3541ebcaca,Solaris,,C,2002,99,L,,True,,,,
c23379c6-3c08-4f97-9f6b-37ced96b25f3,The Book of Life,,C,2014,95,A,"The film references the ""candle scene"" of the Grimm fairytale “Godfather Death”
A character known as the Candlemaker shows the other characters traveling through the underworld a room full of candles. He explains that the flickering candles, all of different heights, will go out when a person dies. He points to some that have just been snuffed, their smoke tendrils rising in the air.
https://en.wikipedia.org/wiki/Godfather_Death 
",True,,,,
